target_id	length	eff_length	est_counts	tpm
g5565.t1.cds1	318	109.34	7664	1036.44
g5566.t1.cds1	561	322.691	3877	177.656
g5567.t1.cds1	3192	2951.84	3787	189.702
g5568.t1.cds1	3414	3173.84	3086	143.774
g5569.t1.cds1	330	118.386	40793.5	5095.16
g5570.t1.cds1	501	264.758	889	496.503
g5571.t1.cds1	330	118.386	40793.5	5095.16
g5572.t1.cds1	1500	1259.84	1566	183.801
g5573.t1.cds1	816	575.969	1765	453.122
g5574.t1.cds1	2955	2714.84	6263	341.121
g5575.t1.cds1	1605	1364.84	8078	87.517
g5576.t1.cds1	603	363.865	3780	153.61
g5577.t1.cds1	1260	1019.84	4430	642.307
g5578.t1.cds1	1182	941.836	4920	772.429
g5579.t1.cds1	624	384.567	2992	115.043
g5580.t1.cds1	1146	905.836	2247	366.794
g5581.t1.cds1	984	743.836	1943	386.247
g5582.t1.cds1	1197	956.836	4332	669.453
g5583.t1.cds1	1794	1553.84	3110	295.954
g5584.t1.cds1	3336	3095.84	4564	21.799
g5585.t1.cds1	537	299.346	2993	147.844
g5586.t1.cds1	3273	3032.84	8710	424.657
g5587.t1.cds1	558	319.819	928	429.054
g5588.t1.cds1	294	925.161	298	476.286
g5589.t1.cds1	1620	1379.84	5701	610.932
g5590.t1.cds1	696	456.069	3317	107.543
g5591.t1.cds1	567	328.56	1219	548.603
g5592.t1.cds1	6693	6452.84	3945	903.994
g5593.t1.cds1	1827	1586.84	1809	168.568
g5594.t1.cds1	1110	869.836	21944	373.033
g5595.t1.cds1	1671	1430.84	29649	306.4
g5596.t1.cds1	2382	2141.84	6679	461.099
g5597.t1.cds1	1278	1037.84	6295	896.883
g5598.t1.cds1	2493	2252.84	3315	217.582
g5599.t1.cds1	3141	2900.84	3568	181.874
g5600.t1.cds1	1212	971.836	1779	270.677
g5601.t1.cds1	1044	803.836	1644	302.415
g5602.t1.cds1	1569	1328.84	1668	185.607
g5603.t1.cds1	1287	1046.84	4171	589.156
g5604.t1.cds1	3756	3515.84	4757	200.066
g5605.t1.cds1	420	190.688	2432	188.586
g5606.t1.cds1	1095	854.836	1102	19.062
g5607.t1.cds1	1050	809.836	1565	28.575
g5608.t1.cds1	996	755.836	1951	381.679
g5609.t1.cds1	1608	1367.84	3884	419.869
g5610.t1.cds1	303	985.341	5406	811.257
g5611.t1.cds1	2520	2279.84	2391.94	155.137
g5612.t1.cds1	1761	1520.84	12611.6	122.618
g5613.t1.cds1	639	399.448	29811.1	1103.54
g5614.t1.cds1	276	811.786	5537.94	1008.73
g5615.t1.cds1	414	185.572	6326.11	504.073
g5616.t1.cds1	612	372.718	3344.86	132.699
g5617.t1.cds1	2652	2411.84	7537.72	462.127
g5618.t1.cds1	1287	1046.84	2083.36	294.276
g5619.t1.cds1	3618	3377.84	16029	701.676
g5620.t1.cds1	351	134.34	6319	695.523
g5621.t1.cds1	1149	908.836	5488	892.889
g5622.t1.cds1	2031	1790.84	7195	594.079
g5623.t1.cds1	2187	1946.84	7403	562.273
g5624.t1.cds1	534	296.436	2080	103.753
g5625.t1.cds1	627	387.567	2264	863.772
g5626.t1.cds1	3060	2819.84	11152	584.787
g5627.t1.cds1	912	671.91	1579	347.488
g5628.t1.cds1	585	346.222	3576	152.726
g5629.t1.cds1	1359	1118.84	4691	619.966
g5630.t1.cds1	3054	2813.84	6973	366.429
g5631.t1.cds1	4101	3860.84	3473	133.013
g5632.t1.cds1	2616	2375.84	3131	194.866
g5633.t1.cds1	4062	3821.84	3839	14.853
g5634.t1.cds1	1989	1748.84	5225	44.178
g5635.t1.cds1	1320	1079.84	3403	465.986
g5636.t1.cds1	1212	971.836	12466	189.672
g5637.t1.cds1	615	375.68	640	251.901
g5638.t1.cds1	1158	917.836	5213	839.831
g5639.t1.cds1	564	325.625	522.5	237.267
g5640.t1.cds1	564	325.625	522.5	237.267
g5641.t1.cds1	237	59.495	3025	751.82
g5642.t1.cds1	1380	1139.84	3838	497.888
g5643.t1.cds1	3333	3092.84	3089	147.683
g5644.t1.cds1	450	217.091	1667	113.544
g5645.t1.cds1	1944	1703.84	2142	185.892
g5646.t1.cds1	597	358.046	1436	593.042
g5647.t1.cds1	798	557.969	7405	196.239
g5648.t1.cds1	1095	854.836	1198	207.225
g5649.t1.cds1	798	557.969	3334	883.537
g5650.t1.cds1	765	524.969	3924	110.526
g5651.t1.cds1	213	477.119	876	271.485
g5652.t1.cds1	2724	2483.84	11105	661.096
g5653.t1.cds1	723	483.069	2060	630.561
g5654.t1.cds1	1209	968.836	6510	993.573
g5655.t1.cds1	750	510.02	2836	82.222
g5656.t1.cds1	1497	1256.84	1486	174.827
g5657.t1.cds1	330	118.386	724	904.286
g5658.t1.cds1	2229	1988.84	2922	217.245
g5659.t1.cds1	333	120.604	498	610.573
g5660.t1.cds1	1011	770.836	0	0
g5661.t1.cds1	2535	2294.84	3606	23.235
g5662.t1.cds1	1860	1619.84	3250	296.675
g5663.t1.cds1	1755	1514.84	5642	550.727
g5664.t1.cds1	1020	779.836	7911	150.002
g5665.t1.cds1	2136	1895.84	1667.22	130.035
g5666.t1.cds1	777	536.969	667.785	183.889
g5667.t1.cds1	1113	872.836	1412	239.205
g5668.t1.cds1	5190	4949.84	15289	456.728
g5669.t1.cds1	1323	1082.84	3404	464.832
g5670.t1.cds1	1206	965.836	56308.1	862.058
g5671.t1.cds1	420	190.688	19970.9	1548.61
g5672.t1.cds1	2403	2162.84	7194	491.831
g5673.t1.cds1	213	477.119	12986	4024.55
g5674.t1.cds1	1731	1490.84	14824	147.03
g5675.t1.cds1	489	253.438	926	540.266
g5676.t1.cds1	822	581.969	5935	150.796
g5677.t1.cds1	1116	875.836	3491	589.381
g5678.t1.cds1	210	464.201	3143	1001.17
g5679.t1.cds1	996	755.836	6626	129.626
g5680.t1.cds1	1323	1082.84	5847	798.435
g5681.t1.cds1	1302	1061.84	662.91	923.137
g5682.t1.cds1	429	198.476	809.09	602.777
g5683.t1.cds1	4287	4046.84	2408.83	880.156
g5684.t1.cds1	1389	1148.84	3328.17	428.367
g5685.t1.cds1	1830	1589.84	2837	263.862
g5686.t1.cds1	966	725.91	3359	684.221
g5687.t1.cds1	1113	872.836	10267	173.933
g5688.t1.cds1	255	688.746	33	708.474
g5689.t1.cds1	1620	1379.84	3764	403.358
g5690.t1.cds1	1191	950.836	1647	256.128
g5691.t1.cds1	540	302.195	1833	896.902
g5692.t1.cds1	807	566.969	1040	271.233
g5693.t1.cds1	1521	1280.84	3944	455.315
g5694.t1.cds1	2679	2438.84	11603.8	703.538
g5695.t1.cds1	840	599.91	8791.5	216.693
g5696.t1.cds1	1260	1019.84	42091	610.278
g5697.t1.cds1	642	402.448	3790.18	139.257
g5698.t1.cds1	840	599.91	8791.5	216.693
g5699.t1.cds1	1131	890.836	111748	1854.86
g5700.t1.cds1	501	264.758	2181	121.808
g5701.t1.cds1	2322	2081.84	2478	176.005
g5702.t1.cds1	2418	2177.84	4613	313.204
g5703.t1.cds1	1395	1154.84	1775	227.273
g5704.t1.cds1	2715	2474.84	2699	16.126
g5705.t1.cds1	1020	779.836	3503	664.211
g5706.t1.cds1	540	302.195	1162	568.576
g5707.t1.cds1	744	504.02	1089	319.484
g5708.t1.cds1	1464	1223.84	5246	633.832
g5709.t1.cds1	1557	1316.84	1415	158.889
g5710.t1.cds1	981	740.91	2432	485.363
g5711.t1.cds1	1962	1721.84	4477	384.472
g5712.t1.cds1	585	346.222	7529	321.553
g5713.t1.cds1	2190	1949.84	668	506.579
g5714.t1.cds1	1686	1445.84	3052	312.129
g5715.t1.cds1	1503	1262.84	3647	427.029
g5716.t1.cds1	573	334.493	1898	83.903
g5717.t1.cds1	4659	4418.84	4381	14.66
g5718.t1.cds1	327	116.091	2032	258.817
g5719.t1.cds1	1557	1316.84	1600	179.662
g5720.t1.cds1	2760	2519.84	2294	134.614
g5721.t1.cds1	1329	1088.84	1427	19.379
g5722.t1.cds1	1740	1499.84	3082	303.849
g5723.t1.cds1	2265	2024.84	2938	214.551
g5724.t1.cds1	1824	1583.84	2045.45	190.962
g5725.t1.cds1	2079	1838.84	8619.59	693.127
g5726.t1.cds1	2145	1904.84	2412.29	187.259
g5727.t1.cds1	4554	4313.84	2183.4	748.408
g5728.t1.cds1	2121	1880.84	718.544	5.649
g5729.t1.cds1	1338	1097.84	1725	232.338
g5730.t1.cds1	912	671.91	826	181.777
g5731.t1.cds1	4248	4007.84	4464	164.696
g5732.t1.cds1	828	587.91	905	227.618
g5733.t1.cds1	261	72.483	250	510.003
g5734.t1.cds1	2781	2540.84	547.814	318.805
g5735.t1.cds1	303	985.341	1095	164.322
g5736.t1.cds1	561	322.691	5365	245.84
g5737.t1.cds1	213	477.119	438	135.743
g5738.t1.cds1	261	72.483	250	510.003
g5739.t1.cds1	4719	4478.84	3716.19	122.688
g5740.t1.cds1	480	244.946	2772	167.337
g5741.t1.cds1	348	132.018	463	51.858
g5742.t1.cds1	690	450.114	971	318.981
g5743.t1.cds1	1506	1265.84	1273	148.703
g5744.t1.cds1	1110	869.836	1063	180.703
g5745.t1.cds1	1242	1001.84	1335	19.704
g5746.t1.cds1	495	259.101	2305	131.544
g5747.t1.cds1	339	125.192	256.356	302.786
g5748.t1.cds1	6603	6362.84	2978.04	692.067
g5749.t1.cds1	1110	869.836	10574	179.751
g5750.t1.cds1	1272	1031.84	37893	543.022
g5751.t1.cds1	993	752.836	2667	523.832
g5752.t1.cds1	777	536.969	5324	146.608
g5753.t1.cds1	678	438.114	22814	769.986
g5754.t1.cds1	1455	1214.84	7612	92.651
g5755.t1.cds1	234	579.894	311.671	794.723
g5756.t1.cds1	2184	1943.84	249.453	189.757
g5757.t1.cds1	513	276.24	1275.93	682.979
g5758.t1.cds1	1902	1661.84	10872.8	967.439
g5759.t1.cds1	1263	1022.84	265.202	383.389
g5760.t1.cds1	1245	1004.84	2684.09	394.976
g5761.t1.cds1	972	731.91	2282	461.028
g5762.t1.cds1	2010	1769.84	3433	28.682
g5763.t1.cds1	3522	3281.84	2124	956.988
g5764.t1.cds1	2499	2258.84	1858	121.627
g5765.t1.cds1	1416	1175.84	1335	167.882
g5766.t1.cds1	2388	2147.84	6754	464.974
g5767.t1.cds1	294	925.161	4079	651.937
g5768.t1.cds1	1440	1199.84	2575	31.734
g5769.t1.cds1	1176	935.836	750.152	118.527
g5770.t1.cds1	3705	3464.84	161.183	0.68787
g5771.t1.cds1	810	569.969	306.951	0.0796319
g5772.t1.cds1	2445	2204.84	877	588.156
g5773.t1.cds1	963	722.91	2233	456.745
g5774.t1.cds1	1086	845.836	1407	245.967
g5775.t1.cds1	966	725.91	994	202.476
g5776.t1.cds1	2145	1904.84	1418	110.075
g5777.t1.cds1	1857	1616.84	3002	274.545
g5778.t1.cds1	1314	1073.84	4056	558.507
g5779.t1.cds1	966	725.91	2338	476.245
g5780.t1.cds1	3324	3083.84	6530	313.106
g5781.t1.cds1	1284	1043.84	1120	158.655
g5782.t1.cds1	597	358.046	1257	519.118
g5783.t1.cds1	507	270.379	169.426	926.565
g5784.t1.cds1	1017	776.836	2895	551.046
g5785.t1.cds1	1452	1211.84	434	52.956
g5786.t1.cds1	2514	2273.84	3098	201.461
g5787.t1.cds1	1581	1340.84	1379	152.075
g5788.t1.cds1	360	141.332	820.414	858.347
g5789.t1.cds1	1446	1205.84	1568	192.277
g5790.t1.cds1	1326	1085.84	3904	531.636
g5791.t1.cds1	291	90.54	1660.59	271.2
g5792.t1.cds1	1413	1172.84	2479	312.542
g5793.t1.cds1	1323	1082.84	8851	120.864
g5794.t1.cds1	6741	6500.84	6399	14.555
g5795.t1.cds1	474	239.34	865	534.404
g5796.t1.cds1	2103	1862.84	1400	111.128
g5797.t1.cds1	2193	1952.84	1111	841.235
g5798.t1.cds1	2208	1967.84	6451	484.738
g5799.t1.cds1	10746	10505.8	9373	131.922
g5800.t1.cds1	1626	1385.84	4305	459.336
g5801.t1.cds1	1374	1133.84	2734	356.547
g5802.t1.cds1	387	162.878	1612	146.343
g5803.t1.cds1	1200	959.836	2058	317.042
g5804.t1.cds1	954	713.91	3859	799.282
g5805.t1.cds1	1239	998.836	6012	890.008
g5806.t1.cds1	1938	1697.84	1719	149.709
g5807.t1.cds1	486	250.669	3946	232.769
g5808.t1.cds1	4017	3776.84	6452	252.601
g5809.t1.cds1	2838	2597.84	4507	256.534
g5810.t1.cds1	1470	1229.84	3173	381.498
g5811.t1.cds1	3453	3212.84	5715	263.025
g5812.t1.cds1	2967	2726.84	5665	307.192
g5813.t1.cds1	1809	1568.84	6844	645.062
g5814.t1.cds1	1470	1229.84	2148	258.259
g5815.t1.cds1	1602	1361.84	3099	336.485
g5816.t1.cds1	2025	1784.84	2331	193.114
g5817.t1.cds1	750	510.02	1659	480.981
g5818.t1.cds1	1833	1592.84	2264	210.172
g5819.t1.cds1	2859	2618.84	3055	172.493
g5820.t1.cds1	4161	3920.84	5926	223.487
g5821.t1.cds1	2637	2396.84	7065	435.856
g5822.t1.cds1	1419	1178.84	2482	311.327
g5823.t1.cds1	3132	2891.84	11942	610.622
g5824.t1.cds1	1224	983.836	6491	975.569
g5825.t1.cds1	930	689.91	28507	610.981
g5826.t1.cds1	231	56.386	6780	1777.98
g5827.t1.cds1	2088	1847.84	13592	108.765
g5828.t1.cds1	828	587.91	2083	523.899
g5829.t1.cds1	2964	2723.84	2093	113.621
g5830.t1.cds1	654	414.284	6195	221.112
g5831.t1.cds1	2754	2513.84	3046	179.169
g5832.t1.cds1	2313	2072.84	3970	283.201
g5833.t1.cds1	645	405.448	1694	617.799
g5834.t1.cds1	711	471.069	946	296.945
g5835.t1.cds1	870	629.91	1745	409.624
g5836.t1.cds1	420	190.688	1133	878.567
g5837.t1.cds1	1488	1247.84	2661	315.324
g5838.t1.cds1	2574	2333.84	6152	389.776
g5839.t1.cds1	330	118.386	2559	319.623
g5840.t1.cds1	849	608.91	4187	101.676
g5841.t1.cds1	792	551.969	4086	109.459
g5842.t1.cds1	2526	2285.84	6552	423.836
g5843.t1.cds1	1368	1127.84	9111	119.451
g5844.t1.cds1	312	104.792	2061	290.817
g5845.t1.cds1	801	560.969	3128	824.512
g5846.t1.cds1	1473	1232.84	4536	544.047
g5847.t1.cds1	468	233.87	817	516.555
g5848.t1.cds1	447	214.334	278.175	191.909
g5849.t1.cds1	2181	1940.84	835.496	636.539
g5850.t1.cds1	456	222.732	620.608	412.007
g5851.t1.cds1	2007	1766.84	2401	200.939
g5852.t1.cds1	1929	1688.84	6172.31	540.418
g5853.t1.cds1	1416	1175.84	2537.67	319.123
g5854.t1.cds1	453	219.867	668	449.246
g5855.t1.cds1	765	524.969	1770	49.855
g5856.t1.cds1	825	584.969	2502	632.446
g5857.t1.cds1	2790	2549.84	2053	119.054
g5858.t1.cds1	1146	905.836	1448.42	236.435
g5859.t1.cds1	1260	1019.84	0	0
g5860.t1.cds1	1323	1082.84	100903	1377.88
g5861.t1.cds1	765	524.969	253.585	714.264
g5862.t1.cds1	1260	1019.84	0	0
g5863.t1.cds1	462	228.317	690.326	447.079
g5864.t1.cds1	1338	1097.84	1057	142.366
g5865.t1.cds1	831	590.91	3047	762.465
g5866.t1.cds1	840	599.91	5151	126.962
g5867.t1.cds1	534	296.436	5977	298.141
g5868.t1.cds1	1458	1217.84	6784	823.694
g5869.t1.cds1	1545	1304.84	4862.4	551.016
g5870.t1.cds1	687	447.114	5114	169.126
g5871.t1.cds1	1074	833.836	7252	128.602
g5872.t1.cds1	756	515.969	1735.88	497.467
g5873.t1.cds1	3375	3134.84	16758.6	790.482
g5874.t1.cds1	285	86.826	0	0
g5875.t1.cds1	1554	1313.84	0	0
g5876.t1.cds1	906	665.91	0	0
g5877.t1.cds1	963	722.91	0	0
g5878.t1.cds1	957	716.91	0	0
g5879.t1.cds1	459	225.503	0	0
g5880.t1.cds1	867	626.91	0	0
g5881.t1.cds1	1512	1271.84	0	0
g5882.t1.cds1	312	104.792	0	0
g5883.t1.cds1	1248	1007.84	0	0
g5884.t1.cds1	873	632.91	0	0
g5885.t1.cds1	201	42.736	0	0
g5886.t1.cds1	2253	2012.84	0	0
g5887.t1.cds1	294	925.161	0	0
g5888.t1.cds1	858	617.91	0	0
g5889.t1.cds1	1203	962.836	0	0
g5890.t1.cds1	585	346.222	0	0
g5891.t1.cds1	483	247.846	0	0
g5892.t1.cds1	2877	2636.84	0	0
g5893.t1.cds1	846	605.91	0	0
g5894.t1.cds1	1719	1478.84	0	0
g5895.t1.cds1	663	423.2	0	0
g5896.t1.cds1	606	366.792	0	0
g5897.t1.cds1	1179	938.836	0	0
g5898.t1.cds1	279	830.291	0	0
g5899.t1.cds1	1374	1133.84	0	0
g5900.t1.cds1	1107	866.836	0	0
g5901.t1.cds1	1242	1001.84	0	0
g5902.t1.cds1	660	420.242	0	0
g5903.t1.cds1	1686	1445.84	0	0
g5904.t1.cds1	672	432.114	0	0
g5905.t1.cds1	981	740.91	0	0
g5906.t1.cds1	1203	962.836	0	0
g5907.t1.cds1	933	692.91	0	0
g5908.t1.cds1	1101	860.836	0	0
g5909.t1.cds1	465	231.083	0	0
g5910.t1.cds1	702	462.069	0	0
g5911.t1.cds1	474	239.34	0	0
g5912.t1.cds1	1185	944.836	0	0
g5913.t1.cds1	1047	806.836	0	0
g5914.t1.cds1	1026	785.836	0	0
g5915.t1.cds1	1458	1217.84	0	0
g5916.t1.cds1	2100	1859.84	0	0
g5917.t1.cds1	1200	959.836	0	0
g5918.t1.cds1	804	563.969	0	0
g5919.t1.cds1	1815	1574.84	0	0
g5920.t1.cds1	1989	1748.84	0	0
g5921.t1.cds1	567	328.56	0	0
g5922.t1.cds1	423	193.289	0	0
g5923.t1.cds1	849	608.91	0	0
g5924.t1.cds1	1137	896.836	0	0
g5925.t1.cds1	939	698.91	0	0
g5926.t1.cds1	771	530.969	0	0
g5927.t1.cds1	1659	1418.84	0	0
g5928.t1.cds1	813	572.969	0	0
g5929.t1.cds1	789	548.969	0	0
g5930.t1.cds1	990	749.836	0	0
g5931.t1.cds1	807	566.969	0	0
g5932.t1.cds1	399	172.738	0	0
g5933.t1.cds1	234	579.894	0	0
g5934.t1.cds1	1092	851.836	0	0
g5935.t1.cds1	1116	875.836	0	0
g5936.t1.cds1	1506	1265.84	0	0
g5937.t1.cds1	426	195.844	0	0
g5938.t1.cds1	1671	1430.84	0	0
g5939.t1.cds1	864	623.91	0	0
g5940.t1.cds1	828	587.91	0	0
g5941.t1.cds1	660	420.242	0	0
g5942.t1.cds1	468	233.87	0	0
g5943.t1.cds1	219	50.366	0	0
g5944.t1.cds1	318	109.34	0	0
g5945.t1.cds1	1917	1676.84	0	0
g5946.t1.cds1	924	683.91	0	0
g5947.t1.cds1	711	471.069	0	0
g5948.t1.cds1	567	328.56	0	0
g5949.t1.cds1	891	650.91	0	0
g5950.t1.cds1	549	310.978	0	0
g5951.t1.cds1	489	253.438	0	0
g5952.t1.cds1	954	713.91	0	0
g5953.t1.cds1	822	581.969	0	0
g5954.t1.cds1	573	334.493	0	0
g5955.t1.cds1	1494	1253.84	0	0
g5956.t1.cds1	663	423.2	0	0
g5957.t1.cds1	849	608.91	0	0
g5958.t1.cds1	879	638.91	0	0
g5959.t1.cds1	1785	1544.84	0	0
g5960.t1.cds1	3318	3077.84	0	0
g5961.t1.cds1	540	302.195	0	0
g5962.t1.cds1	2127	1886.84	0	0
g5963.t1.cds1	627	387.567	0	0
g5964.t1.cds1	1089	848.836	0	0
g5965.t1.cds1	273	793.304	0	0
g5966.t1.cds1	2157	1916.84	0	0
g5967.t1.cds1	669	429.158	0	0
g5968.t1.cds1	3003	2762.84	0	0
g5969.t1.cds1	657	417.284	0	0
g5970.t1.cds1	1188	947.836	0	0
g5971.t1.cds1	270	775.059	0	0
g5972.t1.cds1	549	310.978	0	0
g5973.t1.cds1	873	632.91	0	0
g5974.t1.cds1	564	325.625	0	0
g5975.t1.cds1	2277	2036.84	0	0
g5976.t1.cds1	1413	1172.84	0	0
g5977.t1.cds1	735	495.02	0	0
g5978.t1.cds1	603	363.865	0	0
g5979.t1.cds1	363	143.777	0	0
g5980.t1.cds1	459	225.503	0	0
g5981.t1.cds1	2985	2744.84	0	0
g5982.t1.cds1	1014	773.836	0	0
g5983.t1.cds1	2007	1766.84	0	0
g5984.t1.cds1	1077	836.836	0	0
g5985.t1.cds1	1332	1091.84	0	0
g5986.t1.cds1	756	515.969	0	0
g5987.t1.cds1	1434	1193.84	0	0
g5988.t1.cds1	525	287.787	0	0
g5989.t1.cds1	1230	989.836	0	0
g5990.t1.cds1	1635	1394.84	0	0
g5991.t1.cds1	336	122.952	0	0
g5992.t1.cds1	621	381.567	0	0
g5993.t1.cds1	684	444.114	0	0
g5994.t1.cds1	954	713.91	0	0
g5995.t1.cds1	2343	2102.84	0	0
g5996.t1.cds1	618	378.643	0	0
g5997.t1.cds1	423	193.289	0	0
g5998.t1.cds1	438	206.368	0	0
g5999.t1.cds1	912	671.91	0	0
g6000.t1.cds1	1185	944.836	0	0
g6001.t1.cds1	1347	1106.84	0	0
g6002.t1.cds1	1314	1073.84	0	0
g6003.t1.cds1	513	276.24	0	0
g6004.t1.cds1	408	180.34	0	0
g6005.t1.cds1	681	441.114	0	0
g6006.t1.cds1	582	343.222	0	0
g6007.t1.cds1	1341	1100.84	0	0
g6008.t1.cds1	1086	845.836	0	0
g6009.t1.cds1	339	125.192	0	0
g6010.t1.cds1	525	287.787	0	0
g6011.t1.cds1	1605	1364.84	0	0
g6012.t1.cds1	345	129.673	0	0
g6013.t1.cds1	372	150.867	0	0
g6014.t1.cds1	411	182.939	0	0
g6015.t1.cds1	759	518.969	0	0
g6016.t1.cds1	771	530.969	0	0
g6017.t1.cds1	333	120.604	0	0
g6018.t1.cds1	1005	764.836	0	0
g6019.t1.cds1	1182	941.836	0	0
g6020.t1.cds1	936	695.91	0	0
g6021.t1.cds1	900	659.91	0	0
g6022.t1.cds1	774	533.969	0	0
g6023.t1.cds1	1518	1277.84	0	0
g6024.t1.cds1	2199	1958.84	0	0
g6025.t1.cds1	753	513.02	0	0
g6026.t1.cds1	456	222.732	0	0
g6027.t1.cds1	1752	1511.84	0	0
g6028.t1.cds1	324	113.964	0	0
g6029.t1.cds1	1200	959.836	0	0
g6030.t1.cds1	612	372.718	0	0
g6031.t1.cds1	915	674.91	0	0
g6032.t1.cds1	2016	1775.84	0	0
g6033.t1.cds1	879	638.91	0	0
g6034.t1.cds1	465	231.083	0	0
g6035.t1.cds1	558	319.819	0	0
g6036.t1.cds1	1869	1628.84	0	0
g6037.t1.cds1	573	334.493	0	0
g6038.t1.cds1	1314	1073.84	0	0
g6039.t1.cds1	2940	2699.84	0	0
g6040.t1.cds1	3936	3695.84	0	0
g6041.t1.cds1	594	355.081	0	0
g6042.t1.cds1	1203	962.836	0	0
g6043.t1.cds1	933	692.91	0	0
g6044.t1.cds1	1515	1274.84	0	0
g6045.t1.cds1	1338	1097.84	0	0
g6046.t1.cds1	1266	1025.84	0	0
g6047.t1.cds1	921	680.91	0	0
g6048.t1.cds1	747	507.02	0	0
g6049.t1.cds1	258	705.532	0	0
g6050.t1.cds1	672	432.114	0	0
g6051.t1.cds1	843	602.91	0	0
g6052.t1.cds1	429	198.476	0	0
g6053.t1.cds1	789	548.969	0	0
g6054.t1.cds1	693	453.114	0	0
g6055.t1.cds1	477	242.193	0	0
g6056.t1.cds1	1200	959.836	0	0
g6057.t1.cds1	1317	1076.84	0	0
g6058.t1.cds1	810	569.969	0	0
g6059.t1.cds1	366	146.057	0	0
g6060.t1.cds1	867	626.91	0	0
g6061.t1.cds1	636	396.488	0	0
g6062.t1.cds1	366	146.057	0	0
g6063.t1.cds1	549	310.978	0	0
g6064.t1.cds1	1122	881.836	0	0
g6065.t1.cds1	975	734.91	0	0
g6066.t1.cds1	1224	983.836	0	0
g6067.t1.cds1	291	90.54	0	0
g6068.t1.cds1	954	713.91	0	0
g6069.t1.cds1	870	629.91	0	0
g6070.t1.cds1	2793	2552.84	0	0
g6071.t1.cds1	2463	2222.84	0	0
g6072.t1.cds1	666	426.158	0	0
g6073.t1.cds1	1002	761.836	0	0
g6074.t1.cds1	501	264.758	0	0
g6075.t1.cds1	792	551.969	0	0
g6076.t1.cds1	2811	2570.84	0	0
g6077.t1.cds1	1332	1091.84	0	0
g6078.t1.cds1	876	635.91	0	0
g6079.t1.cds1	804	563.969	0	0
g6080.t1.cds1	885	644.91	0	0
g6081.t1.cds1	912	671.91	0	0
g6082.t1.cds1	1095	854.836	0	0
g6083.t1.cds1	909	668.91	0	0
g6084.t1.cds1	1908	1667.84	0	0
g6085.t1.cds1	804	563.969	0	0
g6086.t1.cds1	1041	800.836	0	0
g6087.t1.cds1	1221	980.836	0	0
g6088.t1.cds1	417	188.123	0	0
g6089.t1.cds1	1596	1355.84	0	0
g6090.t1.cds1	2319	2078.84	1	0.00711293
g6091.t1.cds1	1539	1298.84	0	0
g6092.t1.cds1	1272	1031.84	0	0
g6093.t1.cds1	822	581.969	0	0
g6094.t1.cds1	384	160.381	0	0
g6095.t1.cds1	861	620.91	0	0
g6096.t1.cds1	3321	3080.84	0	0
g6097.t1.cds1	708	468.069	0	0
g6098.t1.cds1	1479	1238.84	0	0
g6099.t1.cds1	342	127.481	0	0
g6100.t1.cds1	543	305.133	0	0
g6101.t1.cds1	900	659.91	0	0
g6102.t1.cds1	609	369.755	0	0
g6103.t1.cds1	570	331.527	0	0
g6104.t1.cds1	861	620.91	0	0
g6105.t1.cds1	3516	3275.84	0	0
g6106.t1.cds1	1065	824.836	0	0
g6107.t1.cds1	771	530.969	0	0
g6108.t1.cds1	447	214.334	0	0
g6109.t1.cds1	780	539.969	0	0
g6110.t1.cds1	1722	1481.84	0	0
g6111.t1.cds1	369	148.409	0	0
g6112.t1.cds1	897	656.91	0	0
g6113.t1.cds1	1596	1355.84	0	0
g6114.t1.cds1	1434	1193.84	0	0
g6115.t1.cds1	909	668.91	0	0
g6116.t1.cds1	1434	1193.84	0	0
g6117.t1.cds1	1467	1226.84	0	0
g6118.t1.cds1	285	86.826	0	0
g6119.t1.cds1	435	203.686	0	0
g6120.t1.cds1	615	375.68	0	0
g6121.t1.cds1	438	206.368	0	0
g6122.t1.cds1	906	665.91	0	0
g6123.t1.cds1	1257	1016.84	0	0
g6124.t1.cds1	723	483.069	0	0
g6125.t1.cds1	1560	1319.84	0	0
g6126.t1.cds1	648	408.448	0	0
g6127.t1.cds1	1335	1094.84	0	0
g6128.t1.cds1	771	530.969	0	0
g6129.t1.cds1	789	548.969	0	0
g6130.t1.cds1	351	134.34	0	0
g6131.t1.cds1	927	686.91	0	0
g6132.t1.cds1	294	925.161	0	0
g6133.t1.cds1	1155	914.836	0	0
g6134.t1.cds1	840	599.91	0	0
g6135.t1.cds1	1032	791.836	0	0
g6136.t1.cds1	1512	1271.84	0	0
g6137.t1.cds1	1212	971.836	0	0
g6138.t1.cds1	1044	803.836	0	0
g6139.t1.cds1	621	381.567	0	0
g6140.t1.cds1	723	483.069	0	0
g6141.t1.cds1	891	650.91	0	0
g6142.t1.cds1	1011	770.836	0	0
g6143.t1.cds1	645	405.448	0	0
g6144.t1.cds1	534	296.436	0	0
g6145.t1.cds1	630	390.567	0	0
g6146.t1.cds1	582	343.222	0	0
g6147.t1.cds1	1266	1025.84	0	0
g6148.t1.cds1	714	474.069	0	0
g6149.t1.cds1	852	611.91	0	0
g6150.t1.cds1	1023	782.836	0	0
g6151.t1.cds1	933	692.91	0	0
g6152.t1.cds1	663	423.2	0	0
g6153.t1.cds1	201	42.736	0	0
g6154.t1.cds1	2418	2177.84	0	0
g6155.t1.cds1	3381	3140.84	0	0
g6156.t1.cds1	2841	2600.84	0	0
